user_id,user_screen_name,user_friends_count,user_create_at,tweet_id,tweet_lang,tweet_country_code,tweet_country,tweet_place_type,tweet_place_name,tweet_coordinates,tweet_nbr_hashtags,tweet_hashtags,user_mentions_nbr,user_mentions_ids_str,user_mentions_screen_name,retweet_id,retweet_hashtags,quoted_status_id_tweet,quote_status_id_str,quote_status_id_screen_name,retweet_hashtags_nbr,status
586925350,torchysbar,1950,Mon May 21 22:08:41 +0000 2012,1008359812982296577,en,,,,,[],,[],,[],[],,[],1.0083517823455437e+18,3260148888.0,CBSSportsSoccer,,normal
99153026,aileen_montana,4668,Thu Dec 24 18:57:39 +0000 2009,1008359814240636930,en,,,,,[],1.0,['nadanosdetiene'],2.0,"['3253879915', '138372303']","['miseleccionmxen', 'fifaworldcup']",1.0083502378224763e+18,['nadanosdetiene'],,,,1.0,normal
1535154438,johnzaum_,430,Thu Jun 20 22:31:09 +0000 2013,1008359814274183168,pt,,,,,[],,[],,[],[],,[],,,,,normal
316820343,thecodymccarty,305,Tue Jun 14 00:56:40 +0000 2011,1008359815205310464,en,,,,,[],,[],1.0,['628706570'],['basedchasen'],1.0083054981840118e+18,[],1.00830228744448e+18,138372303.0,FIFAWorldCup,,normal
379477612,bambi_wilai,649,Sun Sep 25 01:33:32 +0000 2011,1008359815502950400,th,,,,,[],1.0,['isl'],1.0,['945145639553265665'],['nuncius_'],1.0083182098317599e+18,['isl'],1.0079564435412623e+18,3760236855.0,RTSportNews,1.0,normal
1553312108,hushpaper,436,Fri Jun 28 15:05:40 +0000 2013,1008359815725441025,en,,,,,[],,[],,[],[],,[],1.008105497856299e+18,8.42853644865323e+17,STZAblog,,normal
335600606,lydieflorent,926,Thu Jul 14 23:08:36 +0000 2011,1008359815628902401,und,,,,,[],,[],,[],[],,[],1.0083532330504397e+18,563821591.0,sonnyanderson10,,normal
193224685,msvsport,775,Tue Sep 21 08:57:51 +0000 2010,1008359815947702272,es,,,,,[],1.0,['mundial'],1.0,['340367987'],['gaizkamendieta6'],1.0076388884233216e+18,['mundial'],,,,1.0,normal
821755303758856192,awudufrancis,20,Wed Jan 18 16:25:06 +0000 2017,1008359815855460353,en,,,,,[],,[],10.0,"['52991935', '25073877', '108471631', '988573326376427520', '118756393', '37666984', '18916432', '1249982359', '1367531', '14669951']","['apeterbruce', 'realdonaldtrump', 'melaniatrump', 'secpompeo', 'ambjohnbolton', 'nikkihaley', 'speakerryan', 'senatemajldr', 'foxnews', 'drudge_report']",1.0083450139216896e+18,[],1.008332095226368e+18,9.772083558224732e+17,NeverAgainGC,,normal
1720194781,footy_obsession,98,Sun Sep 01 20:35:42 +0000 2013,1008359817885319169,en,,,,,[],,[],1.0,['487899172'],['36johns'],1.0066193142737797e+18,[],,,,,normal
1004077375708164096,footafricain1,95,Tue Jun 05 19:07:56 +0000 2018,1008359818556510208,en,,,,,[],,[],1.0,['705174625659916288'],['brazilstat'],1.008355283209515e+18,[],,,,,normal
44898585,ashipaek0,297,Fri Jun 05 14:05:23 +0000 2009,1008359818975948801,en,,,,,[],,[],1.0,['296589974'],['cerebrone'],1.008359177377534e+18,[],1.008355283209515e+18,7.051746256599163e+17,BrazilStat,,normal
265796617,lockon_cc07,6637,Mon Mar 14 04:40:09 +0000 2011,1008359819508527105,ja,,,,,[],,[],1.0,['93828552'],['ultrasoccer'],1.0083518867625984e+18,[],,,,,normal
536174456,bright_charles,455,Sun Mar 25 10:08:07 +0000 2012,1008359821467443201,en,,,,,[],,[],1.0,['234284433'],['bensonedo_'],1.0080744743092019e+18,[],1.0080742306409595e+18,18038269.0,thefader,,normal
149901114,stanley469,543,Sun May 30 14:43:51 +0000 2010,1008359821618245634,en,,,,,[],,[],,[],[],,[],,,,,normal
977122325085630464,infistans,83,Fri Mar 23 09:58:11 +0000 2018,1008359821492404226,de,,,,,[],1.0,['ger'],3.0,"['34613288', '533085085', '78270570']","['arsenal', 'mesutozil1088', 'dfb_team']",1.0083506975014052e+18,[],,,,,normal
1117787850,jack67_,1024,Thu Jan 24 21:33:33 +0000 2013,1008359822939578369,en,,,,,[],,[],1.0,['705174625659916288'],['brazilstat'],1.008355283209515e+18,[],,,,,normal
1886915772,burtonara,460,Fri Sep 20 15:50:50 +0000 2013,1008359822742306816,en,,,,,[],,[],1.0,['296649346'],['ocmayra'],1.0082101629796229e+18,[],,,,,normal
788051161362423808,duhmawiihs94,1210,Mon Oct 17 16:16:52 +0000 2016,1008359823845412864,pl,,,,,[],9.0,"['srb', 'rus', 'por', 'esp', 'fra', 'isl', 'den', 'cro', 'srb']",1.0,['138372303'],['fifaworldcup'],1.0083475617390264e+18,"['srb', 'rus', 'por', 'esp', 'fra', 'isl', 'den', 'cro', 'srb']",,,,9.0,normal
879822478704594948,trevornkhwashu,172,Tue Jun 27 22:03:20 +0000 2017,1008359825003204609,en,,,,,[],,[],1.0,['400630125'],['theweeklive'],1.0083592437943132e+18,[],,,,,normal
76324306,reny_prasetya,530,Tue Sep 22 12:51:29 +0000 2009,1008359824763940865,in,,,,,[],,[],,[],[],,[],1.0083515518726308e+18,947281567.0,panditfootball,,normal
297312735,mikescott90,514,Thu May 12 09:21:30 +0000 2011,1008359829151330304,en,,,,,[],,[],1.0,['191068541'],['marcusspeller'],,[],1.0075809808010813e+18,265902729.0,BBCSport,,normal
965513869673271296,saziyevural929,214,Mon Feb 19 09:10:19 +0000 2018,1008359829717516288,en,,,,,[],1.0,['haydireisleislanmaya'],,[],[],,[],,,,,normal
761673723183235072,kikijoembugua,61,Fri Aug 05 21:22:21 +0000 2016,1008359830464196609,tl,,,,,[],2.0,"['fathersdayedition', 'fathersday']",1.0,['785184702722367492'],['kikithablogger'],1.0083597164670444e+18,['fathersdayedition'],,,,1.0,normal
305734083,scottcrawfrd,76,Thu May 26 18:22:35 +0000 2011,1008359832133521409,en,,,,,[],,[],,[],[],,[],1.0083583536203489e+18,20442930.0,Daily_Star,,normal
90358986,ikhairudin,680,Mon Nov 16 09:22:29 +0000 2009,1008359832481554433,en,,,,,[],2.0,"['crc', 'srb']",1.0,['84619268'],['stighefootball'],1.0083472519856005e+18,"['crc', 'srb']",,,,2.0,normal
2935737357,abdurraufp,87,Sun Dec 21 19:54:26 +0000 2014,1008359832968204288,en,,,,,[],,[],1.0,['705174625659916288'],['brazilstat'],1.008355283209515e+18,[],,,,,normal
632103800,mann_223,2004,Tue Jul 10 16:11:49 +0000 2012,1008359834352316416,en,,,,,[],,[],1.0,['390039353'],['aderemimoses'],1.0083208134293504e+18,[],,,,,normal
1720194781,footy_obsession,98,Sun Sep 01 20:35:42 +0000 2013,1008359835052605441,en,,,,,[],,[],2.0,"['2675290322', '763105982364934144']","['bet_clever', 'pekolzafootball']",1.0072914810849075e+18,[],,,,,normal
2382932563,cozykenobi427,432,Tue Mar 11 01:05:21 +0000 2014,1008359835254120449,en,,,,,[],,[],1.0,['377137999'],['chivaz71'],1.0073949212952412e+18,[],1.0073945983591301e+18,15356900.0,soccerdotcom,,normal
937703948953313281,iambamiele1,1014,Mon Dec 04 15:23:37 +0000 2017,1008359835753238528,en,,,,,[],,[],1.0,['3686412680'],['jn_shine'],1.0080915655190364e+18,[],,,,,normal
895712203,leeby_8,1,Sun Oct 21 16:42:24 +0000 2012,1008359835992117248,und,,,,,[],,[],,[],[],,[],1.0082784350038057e+18,533085085.0,MesutOzil1088,,normal
723410173511917568,akimreus,226,Fri Apr 22 07:16:40 +0000 2016,1008359835950174209,in,,,,,[],,[],1.0,['361150095'],['woodyinho'],,[],1.0083520580580311e+18,7.246633912314348e+17,LPI_MY,,normal
1917007830,alinus06,84,Sun Sep 29 12:47:54 +0000 2013,1008359836810203137,fr,,,,,[],2.0,"['braswi', 'nati']",1.0,['900280136142123009'],['lequipedestelle'],1.008313174469292e+18,"['braswi', 'nati']",,,,2.0,normal
747187232939859968,joshua_green1,446,Sun Jun 26 21:58:13 +0000 2016,1008359836768260096,en,,,,,[],,[],1.0,['633705263'],['thesportsman'],1.0083552878188831e+18,[],,,,,normal
326753894,pialipasha,263,Thu Jun 30 12:47:29 +0000 2011,1008359838248853505,en,,,,,[],,[],,[],[],,[],,,,,normal
2205927389,maniikemartiai,1169,Tue Dec 03 13:12:37 +0000 2013,1008359837988802560,en,,,,,[],,[],1.0,['1367955956'],['vela11i'],1.0083593121152369e+18,[],1.0083543038814986e+18,589361046.0,byMikeGramajo,,normal
524654270,asante308,576,Wed Mar 14 19:29:35 +0000 2012,1008359839469359104,en,,,,,[],,[],1.0,['321284751'],['jon_legossip'],1.0083108754874327e+18,[],,,,,normal
996320033881108480,chainberryi,6,Tue May 15 09:23:01 +0000 2018,1008359840505384967,de,,,,,[],2.0,"['neuerscheinung', 'blockchain']",1.0,['971666233778204673'],['chain_berry'],1.008356897286697e+18,"['neuerscheinung', 'blockchain']",,,,2.0,normal
1723814946,joegrinkewicz,192,Tue Sep 03 00:20:23 +0000 2013,1008359841625231360,en,,,,,[],,[],,[],[],,[],1.008358135462015e+18,22012028.0,rvkgrapevine,,normal
824653455344148481,gracemtolo,46,Thu Jan 26 16:21:19 +0000 2017,1008359841860149253,en,,,,,[],,[],1.0,['3162987706'],['_edebiyatcii_'],1.0083518317838213e+18,[],,,,,normal
3342091264,mariemmohsen663,783,Mon Jun 22 21:47:21 +0000 2015,1008359841734320129,ar,,,,,[],,[],,[],[],,[],1.0083591803176796e+18,8.829606213099192e+17,Yallakoranow,,normal
1053687128,cindyym19,483,Tue Jan 01 23:04:21 +0000 2013,1008359842699005952,en,,,,,[],3.0,"['eugenioderbez', 'telemundo', 'copamundial2018']",1.0,['51218174'],['brendablanco'],1.0083562691603702e+18,"['eugenioderbez', 'telemundo', 'copamundial2018']",1.0083554485363958e+18,8.708121948621128e+17,JerryBoKnowz,3.0,normal
1482295142,abigailhearne,179,Tue Jun 04 13:30:43 +0000 2013,1008359842715709440,en,,,,,[],,[],1.0,['1004698846235119616'],['st_supporters'],1.005906980370899e+18,[],1.0057954448936346e+18,19069880.0,nodenet,,normal
723670888122445825,drcelarent,10,Sat Apr 23 00:32:39 +0000 2016,1008359843072102400,es,,,,,[],,[],1.0,['27708897'],['reforma'],1.0083511254294569e+18,[],,,,,normal
1198705884,pepeinvegas,2640,Tue Feb 19 21:35:09 +0000 2013,1008359843139235840,en,,,,,[],,[],,[],[],,[],1.0083543038814986e+18,589361046.0,byMikeGramajo,,normal
2492830592,chwesj_01,346,Tue May 13 11:30:10 +0000 2014,1008359843080499200,th,,,,,[],,[],,[],[],,[],1.0083587264644424e+18,70401175.0,MajorGroup,,normal
210525112,tindikalis,71,Sun Oct 31 17:03:00 +0000 2010,1008359843562807297,in,,,,,[],,[],,[],[],,[],1.0083584384082043e+18,259725229.0,ValaAfshar,,normal
3306178822,zvezdasve,911,Mon Jun 01 23:34:39 +0000 2015,1008359844359917569,pl,,,,,[],9.0,"['srb', 'rus', 'por', 'esp', 'fra', 'isl', 'den', 'cro', 'srb']",1.0,['138372303'],['fifaworldcup'],1.0083475617390264e+18,"['srb', 'rus', 'por', 'esp', 'fra', 'isl', 'den', 'cro', 'srb']",,,,9.0,normal
284830510,qpoyesman,1196,Wed Apr 20 01:43:39 +0000 2011,1008359844313686016,eu,,,,,[],,[],,[],[],,[],1.0079278815935078e+18,1570236241.0,Footy_WAGs,,normal
1915071828,vintagexlogy,333,Sat Sep 28 19:31:57 +0000 2013,1008359845446193152,en,,,,,[],,[],1.0,['234284433'],['bensonedo_'],1.0080744743092019e+18,[],1.0080742306409595e+18,18038269.0,thefader,,normal
174133832,hassyannette,758,Tue Aug 03 05:13:19 +0000 2010,1008359847090196481,en,,,,,[],,[],1.0,['296649346'],['ocmayra'],1.0082101629796229e+18,[],,,,,normal
954844552149585920,noor221lr,122,Sat Jan 20 22:34:16 +0000 2018,1008359847941885952,en,,,,,[],,[],,[],[],,[],1.0083525780050985e+18,2201228281.0,Krowd9,,normal
215735611,szik10,769,Sun Nov 14 19:40:02 +0000 2010,1008359848856170497,et,,,,,[],,[],,[],[],,[],1.008355283209515e+18,7.051746256599163e+17,BrazilStat,,normal
257335492,lazylivvy,782,Fri Feb 25 05:51:51 +0000 2011,1008359848616972288,tl,,,,,[],,[],,[],[],,[],1.0083591995947008e+18,2152685876.0,FCBayernEN,,normal
4831877525,the5050clubjpn,46,Thu Jan 21 05:55:14 +0000 2016,1008359849128677376,pl,,,,,[],9.0,"['srb', 'rus', 'por', 'esp', 'fra', 'isl', 'den', 'cro', 'srb']",1.0,['138372303'],['fifaworldcup'],1.0083475617390264e+18,"['srb', 'rus', 'por', 'esp', 'fra', 'isl', 'den', 'cro', 'srb']",,,,9.0,normal
346010763,sg8kop,469,Sun Jul 31 15:32:39 +0000 2011,1008359849221021696,pl,,,,,[],9.0,"['srb', 'rus', 'por', 'esp', 'fra', 'isl', 'den', 'cro', 'srb']",1.0,['138372303'],['fifaworldcup'],1.0083475617390264e+18,"['srb', 'rus', 'por', 'esp', 'fra', 'isl', 'den', 'cro', 'srb']",,,,9.0,normal
988693018642280448,galyaa_lvanova,4369,Tue Apr 24 08:15:59 +0000 2018,1008359851100069893,en,,,,,[],,[],1.0,['952928294634184704'],['sebby_xoxo'],1.0083508020318495e+18,[],,,,,normal
154105286,cloakn_dagger,533,Thu Jun 10 11:24:20 +0000 2010,1008359851792240642,en,,,,,[],,[],1.0,['705174625659916288'],['brazilstat'],1.008355283209515e+18,[],,,,,normal
410200441,viikka1,1202,Fri Nov 11 19:41:38 +0000 2011,1008359852064804865,fi,,,,,[],,[],,[],[],,[],,,,,normal
984770565335670784,abumali10043389,2285,Fri Apr 13 12:29:33 +0000 2018,1008359852094128128,en,,,,,[],1.0,['mex'],2.0,"['119593082', '271059096']","['foxsoccer', 'komandnaya']",1.0083587789773414e+18,['mex'],,,,1.0,normal
82903719,mrglennjones,2593,Fri Oct 16 15:27:53 +0000 2009,1008359853507608577,en,,,,,[],1.0,['saintsfc'],,[],[],,[],1.008358803270783e+18,7.657517441859174e+17,prediksiligaing,,normal
600733220,sergeevdkevinz,25294,Wed Jun 06 06:27:40 +0000 2012,1008359853830492160,es,,,,,[],1.0,['ger'],1.0,['40018037'],['pelotazo'],1.0083549964994273e+18,['ger'],,,,1.0,normal
326530306,soy_jesusc,5073,Thu Jun 30 02:12:51 +0000 2011,1008359854648512512,und,,,,,[],,[],1.0,['825946424'],['sp_fiorentina'],1.0083498579066102e+18,[],1.0083482325005025e+18,798524948.0,OOTB_football,,normal
996320033881108480,chainberryi,6,Tue May 15 09:23:01 +0000 2018,1008359857274138626,de,,,,,[],2.0,"['blockchain', 'neuerscheinung']",1.0,['971666233778204673'],['chain_berry'],1.0083566919462339e+18,"['blockchain', 'neuerscheinung']",,,,2.0,normal
3323056977,max_pitch,533,Sat Jun 13 14:30:55 +0000 2015,1008359857689374722,pl,,,,,[],9.0,"['srb', 'rus', 'por', 'esp', 'fra', 'isl', 'den', 'cro', 'srb']",1.0,['138372303'],['fifaworldcup'],1.0083475617390264e+18,"['srb', 'rus', 'por', 'esp', 'fra', 'isl', 'den', 'cro', 'srb']",,,,9.0,normal
104985595,dangergonzalez,59,Fri Jan 15 00:40:17 +0000 2010,1008359858012291072,es,,,,,[],,[],,[],[],,[],1.0083498820699423e+18,9.435877377094902e+17,Humbert99486876,,normal
832423280455852033,th2hw45,182,Fri Feb 17 02:55:50 +0000 2017,1008359858989682689,ar,,,,,[],2.0,"['كأس_العالم', 'سويسرا']",1.0,['47301285'],['emaratalyoum'],1.0082826664274739e+18,['كأس_العالم'],,,,1.0,normal
3380215593,yemellzy,676,Fri Jul 17 12:21:56 +0000 2015,1008359858817720320,pt,,,,,[],,[],1.0,['44627459'],['corinthians'],1.0083334492315238e+18,[],,,,,normal
16376155,hattantawili,532,Sat Sep 20 08:44:43 +0000 2008,1008359859325161472,en,,,,,[],,[],1.0,['1372726615'],['8fact_footballl'],1.0083408342011617e+18,[],,,,,normal
454866424,imusaiid,852,Wed Jan 04 13:36:01 +0000 2012,1008359859664969728,ar,,,,,[],,[],,[],[],,[],1.0083503006028063e+18,558797310.0,ManUtd,,normal
1201469960,wvip110,6465,Wed Feb 20 16:04:05 +0000 2013,1008359860382158849,ar,,,,,[],,[],1.0,['412833131'],['ii_moo3ath'],1.008350099741782e+18,[],,,,,normal
624753392,thenameis_dan,879,Mon Jul 02 15:22:41 +0000 2012,1008359861803995136,de,,,,,[],3.0,"['ger', 'mex', 'mex']",1.0,['1944665077'],['squawkanews'],1.0083497140419297e+18,"['ger', 'mex']",,,,2.0,normal
2280119063,_manlikemesut,1400,Mon Jan 13 22:41:03 +0000 2014,1008359862231814144,en,,,,,[],,[],1.0,['296649346'],['ocmayra'],1.0082101629796229e+18,[],,,,,normal
609081125,sofascore,645,Fri Jun 15 13:08:04 +0000 2012,1008359863020408833,en,,,,,[],,[],,[],[],,[],,,,,normal
1005690215963512832,litemerlin,233,Sun Jun 10 05:56:47 +0000 2018,1008359863095844866,en,,,,,[],2.0,"['germex', 'ger']",,[],[],,[],,,,,normal
199632928,sport_mediaset,821,Thu Oct 07 11:08:47 +0000 2010,1008359863271948289,it,,,,,[],3.0,"['mondialimediaset', 'germex', 'germania']",,[],[],,[],,,,,normal
31695844,dw_politik,409,Thu Apr 16 08:39:32 +0000 2009,1008359863280422912,de,,,,,[],,[],,[],[],,[],1.0083339224161116e+18,118677107.0,An_Koehler,,normal
25268540,eurosport_uk,468,Thu Mar 19 10:47:34 +0000 2009,1008359862986727424,en,,,,,[],,[],1.0,['136356564'],['jacklang'],,[],,,,,normal
116549221,platform_81,2095,Mon Feb 22 21:37:26 +0000 2010,1008359862760194048,en,,,,,[],2.0,"['germany', 'mexico']",1.0,['113891962'],['dsgautocontract'],,[],,,,,normal
948204340447236099,chrisbr63208196,821,Tue Jan 02 14:48:26 +0000 2018,1008359864127705089,en,,,,,[],,[],1.0,['1637589674'],['statmandave'],1.0083559602120868e+18,[],,,,,normal
303032735,perjure_gems,158,Sun May 22 05:50:06 +0000 2011,1008359864370753537,en,,,,,[],,[],1.0,['2597974921'],['thesportalk'],1.0083279621297848e+18,[],,,,,normal
2536213908,delmister,61008,Sat May 31 01:11:28 +0000 2014,1008359863855013889,en,,,,,[],2.0,"['germany', 'mexico']",1.0,['3385879005'],['sandybigboobs'],,[],,,,,normal
261802163,ackifemmy,1448,Sun Mar 06 18:51:53 +0000 2011,1008359865557897218,en,,,,,[],,[],,[],[],,[],1.0083464403751322e+18,2350218440.0,DFB_Team_EN,,normal
404768988,azhyr4,754,Fri Nov 04 11:39:37 +0000 2011,1008359866107244544,nl,,,,,[],,[],,[],[],,[],1.0083596298757079e+18,343627165.0,premierleague,,normal
3193291013,garciiadri,532,Wed Apr 22 03:49:35 +0000 2015,1008359866606411778,en,,,,,[],,[],1.0,['1733066600'],['set_backs_tde'],1.00824240532412e+18,[],1.0082101629796229e+18,296649346.0,OCmayra,,normal
1337678305,indiegametrends,2327,Mon Apr 08 21:30:03 +0000 2013,1008359866484871169,en,,,,,[],5.0,"['mobile', 'headphones', 'bluetooth', 'music', 'speaker']",1.0,['950969243864125446'],['dinfomall'],1.0083588112818708e+18,"['mobile', 'headphones', 'bluetooth', 'music']",,,,4.0,normal
450311863,fasz88,99,Fri Dec 30 03:24:45 +0000 2011,1008359867558572033,es,,,,,[],,[],,[],[],,[],1.0083559370343916e+18,138372303.0,FIFAWorldCup,,normal
1482295142,abigailhearne,179,Tue Jun 04 13:30:43 +0000 2013,1008359868414222336,en,,,,,[],1.0,['letsmakeitofficial'],4.0,"['1004698846235119616', '100800912', '8159102', '268400722']","['st_supporters', 'bbcleicester', 'deanjacksondj', 'danielsturridge']",1.0059061516309258e+18,['letsmakeitofficial'],1.005076933246423e+18,19069880.0,nodenet,1.0,normal
269331703,darkpbs77,8009,Sun Mar 20 15:18:40 +0000 2011,1008359868724436992,en,,,,,[],,[],1.0,['544469926'],['michldogs'],1.0082774687410299e+18,[],,,,,normal
865540756022280201,infnityloki,1468,Fri May 19 12:12:52 +0000 2017,1008359870158995456,sr,,,,,[],3.0,"['crcsrb', 'orlovi', 'srb']",1.0,['100364677'],['delije_net'],1.0083513983318098e+18,"['crcsrb', 'orlovi', 'srb']",,,,3.0,normal
923261441095979009,beyzaturkmen2,336,Wed Oct 25 18:54:15 +0000 2017,1008359872029773830,fr,,,,,[],,[],1.0,['4904368541'],['lazitouune'],1.008105974882857e+18,[],1.0069744504856535e+18,1.0027457979125473e+18,cup_sen,,normal
2282347942,fesamhula,1258,Tue Jan 14 21:22:54 +0000 2014,1008359872285429760,en,,,,,[],,[],1.0,['4360836733'],['positivelyethio'],1.0083470933442683e+18,[],,,,,normal
877523173318680576,song296283483,0,Wed Jun 21 13:46:42 +0000 2017,1008359872113475584,th,,,,,[],3.0,"['kissmeagain', 'พีทเก้า', 'เตนิว']",1.0,['2719410050'],['sangkapatt'],1.0083567491773399e+18,"['kissmeagain', 'พีทเก้า', 'เตนิว']",1.0083560989176136e+18,8.371263677790085e+17,TopTrendThai,3.0,anormal
794673044270837760,adachxyuto,95,Fri Nov 04 22:49:52 +0000 2016,1008359873011167232,und,,,,,[],,[],,[],[],,[],1.0083382721819976e+18,56749149.0,RodolfoLanderos,,normal
